Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2019-06-26 14:30:00,False,-12.788M,-2.540M,-3.106M,-10.248
2019-06-19 14:30:00,False,-3.106M,-1.077M,2.206M,-2.029
2019-06-12 14:30:00,False,2.206M,-0.481M,6.771M,2.687
2019-06-05 14:30:00,False,6.771M,-0.849M,-0.282M,7.62
2019-05-30 15:00:00,False,-0.282M,-0.857M,4.740M,0.575
2019-05-22 14:30:00,False,4.740M,-0.599M,5.431M,5.339
2019-05-15 14:30:00,False,5.431M,-0.800M,-3.963M,6.231
2019-05-08 14:30:00,False,-3.963M,1.215M,9.934M,-5.178
2019-05-01 14:30:00,False,9.900M,1.485M,5.479M,8.415
2019-04-24 14:30:00,False,5.479M,1.255M,-1.396M,4.224
2019-04-17 14:30:00,False,-1.396M,-1.200M,7.029M,-0.196
2019-04-10 14:30:00,False,7.029M,2.294M,7.238M,4.735
2019-04-03 14:30:00,False,7.238M,-0.425M,2.800M,7.663
2019-03-27 14:30:00,False,2.800M,-1.100M,-9.589M,3.9
2019-03-20 14:30:00,False,-9.589M,0.309M,-3.862M,-9.898
2019-03-13 14:30:00,False,-3.862M,2.655M,7.069M,-6.517
2019-03-06 15:30:00,False,7.069M,1.203M,-8.647M,5.866
2019-02-27 15:30:00,False,-8.647M,2.842M,3.672M,-11.489
2019-02-21 16:00:00,False,3.672M,3.080M,3.633M,0.592
2019-02-13 15:30:00,False,3.633M,2.668M,1.263M,0.965
2019-02-06 15:30:00,False,1.263M,2.179M,0.919M,-0.916
2019-01-30 15:30:00,False,0.919M,3.100M,7.970M,-2.181
2019-01-24 16:00:00,False,7.970M,-0.042M,-2.683M,8.012
2019-01-16 15:30:00,False,-2.683M,-1.323M,-1.680M,-1.36
2019-01-09 15:30:00,False,-1.680M,-2.400M,0.007M,0.72
2019-01-04 16:00:00,False,0.007M,-3.086M,-0.046M,3.093
2018-12-28 16:00:00,False,-0.046M,-2.869M,-0.497M,2.823
2018-12-19 15:30:00,False,-0.497M,-2.437M,-1.208M,1.94
2018-12-12 15:30:00,False,-1.208M,-2.990M,-7.323M,1.782
2018-12-06 16:00:00,False,-7.323M,-0.942M,3.577M,-6.381
2018-11-28 15:30:00,False,3.577M,0.769M,4.851M,2.808
2018-11-21 15:30:00,False,4.851M,2.500M,10.270M,2.351
2018-11-15 16:00:00,False,10.270M,3.182M,5.783M,7.088
2018-11-07 15:30:00,False,5.783M,2.433M,3.217M,3.35
2018-10-31 14:30:00,False,3.217M,4.110M,6.346M,-0.893
2018-10-24 14:30:00,False,6.346M,3.694M,6.490M,2.652
2018-10-17 14:30:00,False,6.490M,1.600M,5.987M,4.89
2018-10-11 15:00:00,False,5.987M,2.620M,7.975M,3.367
2018-10-03 14:30:00,False,7.975M,1.985M,1.852M,5.99
2018-09-26 14:30:00,False,1.852M,-1.279M,-2.057M,3.131
2018-09-19 14:30:00,False,-2.057M,-2.741M,-5.296M,0.684
2018-09-12 14:30:00,False,-5.296M,-1.300M,-4.302M,-3.996
2018-09-06 15:00:00,False,-4.302M,-1.294M,-2.566M,-3.008
2018-08-29 14:30:00,False,-2.566M,-0.686M,-5.836M,-1.88
2018-08-22 14:30:00,False,-5.836M,-1.497M,6.805M,-4.339
2018-08-15 14:30:00,False,6.805M,-2.499M,-1.351M,9.304
2018-08-08 14:30:00,False,-1.351M,-2.800M,3.803M,1.449
2018-08-01 14:30:00,False,3.803M,-2.794M,-6.147M,6.597
2018-07-25 14:30:00,False,-6.147M,-2.600M,5.836M,-3.547
2018-07-18 14:30:00,False,5.836M,-3.622M,-12.633M,9.458
2018-07-11 14:30:00,False,-12.633M,-4.489M,1.245M,-8.144
2018-07-05 15:00:00,False,1.245M,-5.200M,-9.891M,6.445
2018-06-27 14:30:00,False,-9.891M,-2.572M,-5.914M,-7.319
2018-06-20 14:30:00,False,-5.914M,-2.100M,-4.143M,-3.814
2018-06-13 14:30:00,False,-4.143M,-1.440M,2.072M,-2.703
2018-06-06 14:30:00,False,2.072M,-2.000M,-3.620M,4.072
2018-05-31 15:00:00,False,-3.620M,-0.400M,5.778M,-3.22
2018-05-23 14:30:00,False,5.778M,-1.567M,-1.404M,7.345
2018-05-16 14:30:00,False,-1.404M,-0.763M,-2.197M,-0.641
2018-05-09 14:30:00,False,-2.197M,-0.200M,6.218M,-1.997
2018-05-02 14:30:00,False,6.218M,0.739M,2.170M,5.479
2018-04-25 14:30:00,False,2.170M,-1.600M,-1.071M,3.77
2018-04-18 14:30:00,False,-1.071M,-0.500M,3.306M,-0.571
2018-04-11 14:30:00,False,3.306M,-0.600M,-4.617M,3.906
2018-04-04 14:30:00,False,-4.617M,1.400M,1.643M,-6.017
2018-03-28 14:30:00,False,1.643M,-0.287M,-2.622M,1.93
2018-03-21 14:30:00,False,-2.622M,2.600M,5.022M,-5.222
2018-03-14 14:30:00,False,5.022M,2.023M,2.408M,2.999
2018-03-07 15:30:00,False,2.408M,2.723M,3.019M,-0.315
2018-02-28 15:30:00,False,3.019M,2.400M,-1.616M,0.619
2018-02-22 16:00:00,False,-1.616M,1.795M,1.841M,-3.411
2018-02-14 15:30:00,False,1.841M,2.825M,1.895M,-0.984
2018-02-07 15:30:00,False,1.895M,3.189M,6.776M,-1.294
2018-01-31 15:30:00,False,6.776M,0.126M,-1.071M,6.65
2018-01-24 15:30:00,False,-1.071M,-1.000M,-6.861M,-0.071
2018-01-18 16:00:00,False,-6.861M,-3.536M,-4.948M,-3.325
2018-01-10 15:30:00,False,-4.948M,-3.890M,-7.419M,-1.058
2018-01-04 16:00:00,False,-7.419M,-5.148M,-4.609M,-2.271
2017-12-28 16:00:00,False,-4.609M,-3.970M,-6.495M,-0.639
2017-12-20 15:30:00,False,-6.495M,-3.769M,-5.117M,-2.726
2017-12-13 15:30:00,False,-5.117M,-3.759M,-5.610M,-1.358
2017-12-06 15:30:00,False,-5.610M,-3.404M,-3.429M,-2.206
2017-11-29 15:30:00,False,-3.429M,-2.301M,-1.855M,-1.128
2017-11-22 15:30:00,False,-1.855M,-1.545M,1.854M,-0.31
2017-11-15 15:30:00,False,1.854M,-2.200M,2.237M,4.054
2017-11-08 15:30:00,False,2.237M,-2.876M,-2.435M,5.113
2017-11-01 14:30:00,False,-2.435M,-1.756M,0.856M,-0.679
2017-10-25 14:30:00,False,0.856M,-2.578M,-5.731M,3.434
2017-10-18 14:30:00,False,-5.731M,-4.242M,-2.747M,-1.489
2017-10-12 15:00:00,False,-2.747M,-1.991M,-6.023M,-0.756
2017-10-04 14:30:00,False,-6.023M,-0.756M,-1.846M,-5.267
2017-09-27 14:30:00,False,-1.846M,3.422M,4.591M,-5.268
2017-09-20 14:30:00,False,4.591M,3.493M,5.888M,1.098
2017-09-13 14:30:00,False,5.888M,3.238M,4.580M,2.65
2017-09-07 15:00:00,False,4.580M,4.022M,-5.392M,0.558
2017-08-30 14:30:00,False,-5.392M,-1.908M,-3.327M,-3.484
2017-08-23 14:30:00,False,-3.327M,-3.450M,-8.945M,0.123
